thr,slope,beta,full,last,combined
0.75,3,0.95,0.5720715758359425,0.250066392428713,0.4754700208137736
0.75,3,1.0,0.5851648175527899,0.25003586691365054,0.4846261323610481
0.75,3,1.05,0.5937672875061297,0.25001937632261434,0.4906429141510751
0.75,3,1.1,0.5973868332124468,0.2500104676643971,0.49317392354803186
0.75,5,0.85,0.5351373641626691,0.25227326494904856,0.4502781343985829
0.75,5,0.9,0.5523350979923481,0.2514054460640635,0.46205620241386275
0.75,5,0.95,0.5702110695937299,0.250869037391085,0.47440845993293645
0.75,5,1.0,0.5852145348264687,0.250537407512677,0.4848113966323312
0.75,5,1.05,0.5940872250275011,0.250332351084108,0.49096076284448315
0.75,5,1.1,0.5983172574132006,0.2502055458400694,0.4938837439412612
0.75,10,0.85,0.5355325093556871,0.3286658883538882,0.4734725230551474
0.75,10,0.9,0.5504724926640231,0.3088335048900146,0.47798079633182056
0.75,10,0.95,0.5670732682276789,0.29406962547637605,0.485172175402288
0.75,10,1.0,0.5830643285947219,0.28305552835611036,0.4930616885231384
0.75,10,1.05,0.5926971434906034,0.2748235988886911,0.4973350801100297
0.75,10,1.1,0.5970599364069423,0.23441797572463902,0.4882673482022513
0.75,20,0.85,0.542500143831169,0.9432924126371796,0.662737824472972
0.75,20,0.9,0.5573137566688159,0.8978824283522165,0.6594843581738361
0.75,20,0.95,0.5727793295930143,0.8239963454926138,0.6481444343628942
0.75,20,1.0,0.5869217724815676,0.7225787668231738,0.6276188707840494
0.75,20,1.05,0.5953911957656731,0.6029362577743952,0.5976547143682898
0.75,20,1.1,0.5992252449578617,0.5004291987117159,0.569586431084018
0.75,40,0.85,0.5444579391663599,1.0,0.6811205574164518
0.75,40,0.9,0.559048851280091,1.0,0.6913341958960637
0.75,40,0.95,0.5754976201338253,1.0,0.7028483340936778
0.75,40,1.0,0.5892756996742995,0.9969670676577307,0.7115831100693288
0.75,40,1.05,0.5968329355849031,0.838243002433355,0.6692559556394386
0.75,40,1.1,0.5995822411397393,0.704769360948281,0.6311383770823018
0.8,3,0.85,0.5419737096875031,0.2501036615487359,0.4544126952458729
0.8,3,0.9,0.5580654148721184,0.2500534704338924,0.46566183154065055
0.8,3,0.95,0.5734037921803486,0.2500275811011457,0.47639092885658774
0.8,3,1.0,0.587025677814039,0.25001422691819786,0.48592224254528665
0.8,3,1.05,0.5958069512876233,0.2500073385693443,0.4920670674721396
0.8,3,1.1,0.5990052324789493,0.25000378539439067,0.49430479835358165
0.8,5,0.85,0.5403786554119246,0.25076800365895907,0.4534954598860349
0.8,5,0.9,0.5576933048581616,0.25044561805404303,0.465518998816926
0.8,5,0.95,0.5756142614612858,0.25025857253700134,0.4780075547840005
0.8,5,1.0,0.589780358196885,0.2501500428448733,0.4878912635912815
0.8,5,1.05,0.5983509518556682,0.2500870676048078,0.4938717865804101
0.8,5,1.1,0.6018006375153304,0.25005052453916765,0.4962756036224816
0.8,10,0.85,0.5423661387265963,0.27644807040099856,0.462590718228917
0.8,10,0.9,0.5585831900153804,0.26876770224010427,0.47163854368279756
0.8,10,0.95,0.5766519970400233,0.26333093214451625,0.4826556775713712
0.8,10,1.0,0.5929670224178432,0.25947681360862374,0.4929199597750773
0.8,10,1.05,0.6032891187942991,0.2567414194982342,0.49932480900547965
0.8,10,1.1,0.6073340877608957,0.2465740045697859,0.49910606280356273
0.8,20,0.85,0.5533830202497922,0.7141125580738023,0.6016018815969952
0.8,20,0.9,0.5674402737791355,0.6437545242072532,0.5903345489075708
0.8,20,0.95,0.5829726697638254,0.5667561927924345,0.5781077266724082
0.8,20,1.0,0.5978519274269916,0.5050258911378092,0.5700041165402367
0.8,20,1.05,0.6082917107389993,0.4254097684421898,0.5534271280499565
0.8,20,1.1,0.6128068045739459,0.35102536785875427,0.5342723735593884
0.8,40,0.85,0.5586912727593796,1.0,0.6910838909315657
0.8,40,0.9,0.572759573762739,1.0,0.7009317016339173
0.8,40,0.95,0.5885889159144275,1.0,0.7120122411400993
0.8,40,1.0,0.6029564465844381,0.9780420711752719,0.7154821339616882
0.8,40,1.05,0.6114334232732542,0.8217075068373793,0.6745156483424917
0.8,40,1.1,0.6149748404959374,0.6902214184917708,0.6375488138946874
0.85,3,0.85,0.5435568280489199,0.25004560883184307,0.45550346228379684
0.85,3,0.9,0.5593684067880618,0.25002241681173926,0.466564609795165
0.85,3,0.95,0.5755641636636355,0.25001101790780317,0.4778982199368858
0.85,3,1.0,0.5890821585300616,0.2500054153377137,0.4873591355723572
0.85,3,1.05,0.5972774545204902,0.2500026616577768,0.49309501666167616
0.85,3,1.1,0.6003899358293285,0.2500013082128278,0.4952733475443783
0.85,5,0.85,0.5461086094465142,0.2502274991713442,0.45734427636396313
0.85,5,0.9,0.5629431931030073,0.25012289845671437,0.4690971047091194
0.85,5,0.95,0.5790329216710177,0.2500663924287123,0.4803429628983261
0.85,5,1.0,0.5928574257341329,0.25003586691365043,0.49001095808798817
0.85,5,1.05,0.6019575884820606,0.2500193763226143,0.49637612483422666
0.85,5,1.1,0.6046112049476084,0.2500104676643971,0.498230983762645
0.85,10,0.85,0.5519717092427628,0.25586256189245243,0.4631389650376697
