thr,slope,beta,full,last,combined
0.7,40,0.9,0.5661290069918642,0.7500000000000447,0.6212903048943184
0.7,40,0.95,0.575803749039837,0.7500000000000072,0.628062624327888
0.7,40,1.0,0.5848420412226033,0.749528348065707,0.6342479332755344
0.7,40,1.05,0.5854881769529827,0.6302558797361613,0.5989184877879363
0.7,40,1.1,0.5800074029170246,0.5299632430561306,0.5649941549587564
0.75,3,0.85,0.5654006459271563,0.00018115620692187191,0.395834799011086
0.75,3,0.9,0.5826868657080327,9.655867179609204e-05,0.4079097735971617
0.75,3,0.95,0.5994600143411861,5.146815883372115e-05,0.4196374504864804
0.75,3,1.0,0.6127777720425408,2.743413405428973e-05,0.4289526706699948
0.75,3,1.05,0.6166947744447473,1.4623350179192134e-05,0.43169072911637685
0.75,3,1.1,0.6127805009444582,7.794786264442326e-06,0.42894868909700007
0.75,5,0.85,0.5628716920966043,0.001675763009294319,0.3945129133704113
0.75,5,0.9,0.5800021709107501,0.0010174581989305087,0.4063067570972042
0.75,5,0.95,0.5958685421368023,0.0006178690368223948,0.4172933402068083
0.75,5,1.0,0.6085717294655952,0.00037525688953387665,0.42611278769277683
0.75,5,1.05,0.6128104267999592,0.0002279276843332228,0.4290356770652714
0.75,5,1.1,0.6086109724353572,0.00013844919696088428,0.4260692154638383
0.75,10,0.85,0.5581712754148652,0.06248310103183855,0.4094648230999572
0.75,10,0.9,0.5731734813978502,0.045956934404442366,0.4150085172998278
0.75,10,0.95,0.5877187947712224,0.033853650060131205,0.421559251357895
0.75,10,1.0,0.599572055613291,0.024971815573164975,0.42719198360125316
0.75,10,1.05,0.6031074725673538,0.018442469992185302,0.4277079717948032
0.75,10,1.1,0.5977441343995524,0.0136349907782131,0.42251139131315063
0.75,20,0.85,0.5589091925337045,0.6864213276291936,0.5971628330623513
0.75,20,0.9,0.5726394001568411,0.6420438444028683,0.5934607334306492
0.75,20,0.95,0.5851096431771593,0.5546074218961861,0.5759589767928672
0.75,20,1.0,0.5943677660206346,0.4557537018215811,0.5527835467609186
0.75,20,1.05,0.596167307921021,0.37458716982237494,0.5296932664914271
0.75,20,1.1,0.5909010848732725,0.30793039600603433,0.5060098782131011
0.75,40,0.85,0.5567058183604306,0.7500000000002774,0.6146940728523846
0.75,40,0.9,0.5703980351144666,0.7500000000000449,0.62427862458014
0.75,40,0.95,0.5813518616822289,0.7500000000000072,0.6319463031775623
0.75,40,1.0,0.590579848949974,0.7465250203119252,0.6373634003585593
0.75,40,1.05,0.5915775182683274,0.6276046105090358,0.6023856459405399
0.75,40,1.1,0.5864877744276634,0.5276280702397019,0.5688298631712749
0.8,3,0.85,0.5663491039623306,8.164867310866658e-05,0.396468867375564
0.8,3,0.9,0.5831788523445804,4.152559772269017e-05,0.40823765432052306
0.8,3,0.95,0.6001202785324999,2.11201024680735e-05,0.42009053100349036
0.8,3,1.0,0.6141557679348232,1.0741970319856742e-05,0.4299122601454722
0.8,3,1.05,0.6179725895159573,5.4635689772505796e-06,0.43258245173186327
0.8,3,1.1,0.6140803938661319,2.7788914102414672e-06,0.4298571093737154
0.8,5,0.85,0.5650194772301195,0.0005436117569820243,0.3956767175881782
0.8,5,0.9,0.5813870529655784,0.00030905505859331594,0.4070636535934828
0.8,5,0.95,0.5971384486971452,0.00017571563811702537,0.4180496287794367
0.8,5,1.0,0.6111353568745057,9.990851589155039e-05,0.42782472236692143
0.8,5,1.05,0.6155087496398765,5.680751253465448e-05,0.4308731670016739
0.8,5,1.1,0.6124400628549854,3.230101414501442e-05,0.4287177343027333
0.8,10,0.85,0.5606246370773186,0.018253327715900908,0.39791324426889324
0.8,10,0.9,0.5761370142773962,0.012642680610640632,0.40708871417736947
0.8,10,0.95,0.591197961845584,0.008766771566362946,0.4164686047618177
0.8,10,1.0,0.6051488534331834,0.006085008852165,0.42542970005887787
0.8,10,1.05,0.6088553586601197,0.004227023232083696,0.4274668580317089
0.8,10,1.1,0.6046029959979079,0.0029383397337163757,0.4241035991186504
